event_hour,site_id,site_name,event_count,alert_count,avg_temperature_c,avg_battery_pct
2026-05-05 20:00:00,S008,Facility 8,5,0,26.18,58.35
2026-05-05 20:00:00,S009,Facility 9,8,0,20.4875,55.525
2026-05-05 20:00:00,S010,Facility 10,9,1,23.38888888888889,59.87777777777777
2026-05-05 20:00:00,S011,Facility 11,11,2,20.48181818181818,52.36
2026-05-05 20:00:00,S012,Facility 12,8,1,20.6875,41.32857142857143
2026-05-05 20:00:00,S013,Facility 13,5,1,17.6,32.86
2026-05-05 20:00:00,S014,Facility 14,6,0,17.616666666666667,40.016666666666666
2026-05-05 21:00:00,S001,Facility 1,12,0,22.066666666666666,33.554545454545455
2026-05-05 21:00:00,S002,Facility 2,4,1,18.825,90.9
2026-05-05 21:00:00,S003,Facility 3,8,0,22.0875,33.9125
2026-05-05 21:00:00,S004,Facility 4,4,0,21.650000000000002,82.33333333333333
2026-05-05 21:00:00,S005,Facility 5,3,0,23.233333333333334,58.949999999999996
2026-05-05 21:00:00,S006,Facility 6,3,1,19.966666666666665,67.85
2026-05-05 21:00:00,S007,Facility 7,8,3,17.6625,61.05714285714286
2026-05-05 21:00:00,S008,Facility 8,4,0,17.7,69.15
2026-05-05 21:00:00,S009,Facility 9,10,1,24.27,56.28888888888889
2026-05-05 21:00:00,S010,Facility 10,5,1,21.94,80.22
2026-05-05 21:00:00,S011,Facility 11,11,1,21.11818181818182,52.58
2026-05-05 21:00:00,S012,Facility 12,8,2,19.7875,58.0875
2026-05-05 21:00:00,S013,Facility 13,6,0,22.7,48.9
2026-05-05 21:00:00,S014,Facility 14,5,2,18.02,25.54
2026-05-05 22:00:00,S001,Facility 1,8,0,19.375,43.1
2026-05-05 22:00:00,S002,Facility 2,2,0,17.6,16.55
2026-05-05 22:00:00,S003,Facility 3,7,0,19.97142857142857,47.71666666666667
2026-05-05 22:00:00,S004,Facility 4,5,0,20.52,44.7
2026-05-05 22:00:00,S005,Facility 5,2,0,16.3,51.95
2026-05-05 22:00:00,S006,Facility 6,7,1,19.885714285714283,50.01428571428572
2026-05-05 22:00:00,S007,Facility 7,2,0,22.45,22.65
2026-05-05 22:00:00,S008,Facility 8,6,0,21.583333333333332,26.099999999999998
2026-05-05 22:00:00,S009,Facility 9,13,1,22.807692307692307,39.4
2026-05-05 22:00:00,S010,Facility 10,5,2,20.94,39.68
2026-05-05 22:00:00,S011,Facility 11,6,0,23.733333333333334,60.28333333333333
2026-05-05 22:00:00,S012,Facility 12,9,0,21.455555555555556,56.03333333333333
2026-05-05 22:00:00,S013,Facility 13,5,0,18.32,66.7
2026-05-05 22:00:00,S014,Facility 14,3,1,18.266666666666666,35.93333333333333
2026-05-05 23:00:00,S001,Facility 1,8,1,20.15,41.2
2026-05-05 23:00:00,S002,Facility 2,3,2,16.733333333333334,36.333333333333336
2026-05-05 23:00:00,S003,Facility 3,11,4,21.39090909090909,34.19
2026-05-05 23:00:00,S004,Facility 4,4,0,19.225,29.7
2026-05-05 23:00:00,S005,Facility 5,5,0,23.119999999999997,45.54
2026-05-05 23:00:00,S006,Facility 6,5,2,18.3,73.26
2026-05-05 23:00:00,S007,Facility 7,4,0,24.1,31.75
2026-05-05 23:00:00,S008,Facility 8,7,2,22.8,29.842857142857138
2026-05-05 23:00:00,S009,Facility 9,6,1,18.483333333333334,62.583333333333336
2026-05-05 23:00:00,S010,Facility 10,6,0,25.916666666666668,56.53333333333334
2026-05-05 23:00:00,S011,Facility 11,10,2,23.7,60.35
2026-05-05 23:00:00,S012,Facility 12,10,0,22.95,49.922222222222224
2026-05-05 23:00:00,S013,Facility 13,8,1,20.8,49.2
2026-05-05 23:00:00,S014,Facility 14,5,1,24.0,45.06
2026-05-06 00:00:00,S001,Facility 1,8,0,18.2875,30.6375
2026-05-06 00:00:00,S002,Facility 2,5,1,20.119999999999997,57.65999999999999
2026-05-06 00:00:00,S003,Facility 3,7,1,21.97142857142857,47.11666666666667
2026-05-06 00:00:00,S004,Facility 4,6,1,17.066666666666666,40.61666666666667
2026-05-06 00:00:00,S005,Facility 5,7,1,18.542857142857144,56.98
2026-05-06 00:00:00,S006,Facility 6,8,1,20.375,56.957142857142856
2026-05-06 00:00:00,S007,Facility 7,6,1,19.05,39.6
2026-05-06 00:00:00,S008,Facility 8,5,1,16.46,71.6
2026-05-06 00:00:00,S009,Facility 9,7,0,23.82857142857143,12.72
2026-05-06 00:00:00,S010,Facility 10,7,4,18.614285714285717,74.63333333333334
2026-05-06 00:00:00,S011,Facility 11,6,0,21.816666666666666,67.7
2026-05-06 00:00:00,S012,Facility 12,10,1,21.57,61.333333333333336
2026-05-06 00:00:00,S013,Facility 13,4,1,25.6,58.45
2026-05-06 00:00:00,S014,Facility 14,4,1,21.674999999999997,36.525000000000006
2026-05-06 01:00:00,S001,Facility 1,13,2,25.200000000000003,50.339999999999996
2026-05-06 01:00:00,S002,Facility 2,4,0,21.85,24.549999999999997
2026-05-06 01:00:00,S003,Facility 3,10,1,23.31,19.23
2026-05-06 01:00:00,S004,Facility 4,4,0,21.85,44.4
2026-05-06 01:00:00,S005,Facility 5,2,0,22.450000000000003,96.7
2026-05-06 01:00:00,S006,Facility 6,3,0,15.233333333333334,48.199999999999996
2026-05-06 01:00:00,S007,Facility 7,3,0,22.433333333333334,63.76666666666667
2026-05-06 01:00:00,S008,Facility 8,4,0,21.85,48.724999999999994
2026-05-06 01:00:00,S009,Facility 9,8,0,20.4125,31.4375
2026-05-06 01:00:00,S010,Facility 10,10,0,20.7,33.769999999999996
2026-05-06 01:00:00,S011,Facility 11,10,2,22.89,32.84444444444445
2026-05-06 01:00:00,S012,Facility 12,5,1,21.1,71.45
2026-05-06 01:00:00,S013,Facility 13,6,3,19.033333333333335,51.35
2026-05-06 01:00:00,S014,Facility 14,9,1,23.133333333333333,52.57777777777778
2026-05-06 02:00:00,S001,Facility 1,11,2,21.518181818181816,52.53636363636363
2026-05-06 02:00:00,S002,Facility 2,3,1,16.166666666666668,54.43333333333334
2026-05-06 02:00:00,S003,Facility 3,9,1,16.62222222222222,56.44444444444444
2026-05-06 02:00:00,S004,Facility 4,7,0,21.314285714285713,59.0
2026-05-06 02:00:00,S005,Facility 5,1,0,24.5,79.8
2026-05-06 02:00:00,S006,Facility 6,2,1,18.35,61.800000000000004
2026-05-06 02:00:00,S007,Facility 7,3,1,16.900000000000002,77.96666666666665
2026-05-06 02:00:00,S008,Facility 8,4,0,27.3,69.73333333333333
2026-05-06 02:00:00,S009,Facility 9,5,0,20.86,39.1
2026-05-06 02:00:00,S010,Facility 10,9,0,21.677777777777777,64.41111111111111
2026-05-06 02:00:00,S011,Facility 11,4,1,20.825,47.5
2026-05-06 02:00:00,S012,Facility 12,12,1,19.866666666666667,49.790909090909096
2026-05-06 02:00:00,S013,Facility 13,8,0,20.725,69.0625
2026-05-06 02:00:00,S014,Facility 14,8,4,22.675,56.2375
2026-05-06 03:00:00,S001,Facility 1,13,0,20.946153846153848,45.315384615384616
2026-05-06 03:00:00,S002,Facility 2,5,0,18.8,84.88
2026-05-06 03:00:00,S003,Facility 3,9,2,20.944444444444443,47.84285714285714
2026-05-06 03:00:00,S004,Facility 4,5,0,19.4,60.17999999999999
2026-05-06 03:00:00,S005,Facility 5,2,0,18.25,32.699999999999996
2026-05-06 03:00:00,S006,Facility 6,3,0,26.266666666666666,29.299999999999997
2026-05-06 03:00:00,S007,Facility 7,12,1,23.933333333333334,51.809090909090905
2026-05-06 03:00:00,S008,Facility 8,5,0,23.32,41.18
2026-05-06 03:00:00,S009,Facility 9,7,1,21.057142857142857,47.08571428571429
2026-05-06 03:00:00,S010,Facility 10,5,0,18.759999999999998,62.56
2026-05-06 03:00:00,S011,Facility 11,8,0,20.9125,49.2375
2026-05-06 03:00:00,S012,Facility 12,7,0,23.785714285714285,68.97142857142858
2026-05-06 03:00:00,S013,Facility 13,12,0,19.158333333333335,41.52727272727273
2026-05-06 03:00:00,S014,Facility 14,6,0,22.25,43.36666666666667
2026-05-06 04:00:00,S001,Facility 1,9,1,18.766666666666666,46.825
2026-05-06 04:00:00,S002,Facility 2,4,0,20.6,35.7
2026-05-06 04:00:00,S003,Facility 3,6,0,22.55,39.583333333333336
2026-05-06 04:00:00,S004,Facility 4,12,3,20.458333333333332,41.74545454545454
2026-05-06 04:00:00,S005,Facility 5,5,1,23.04,25.52
2026-05-06 04:00:00,S006,Facility 6,8,1,17.075,55.41428571428571
2026-05-06 04:00:00,S007,Facility 7,5,1,21.82,55.85
2026-05-06 04:00:00,S008,Facility 8,5,1,17.22,42.2
2026-05-06 04:00:00,S009,Facility 9,9,2,19.255555555555556,36.27142857142857
2026-05-06 04:00:00,S010,Facility 10,7,0,26.142857142857142,51.82857142857143
2026-05-06 04:00:00,S011,Facility 11,7,0,21.599999999999998,48.628571428571426
2026-05-06 04:00:00,S012,Facility 12,6,1,19.666666666666668,49.949999999999996
2026-05-06 04:00:00,S013,Facility 13,7,0,19.0,72.12
2026-05-06 04:00:00,S014,Facility 14,9,2,21.38888888888889,50.475
2026-05-06 05:00:00,S001,Facility 1,14,3,18.335714285714285,50.07857142857143
2026-05-06 05:00:00,S002,Facility 2,5,0,19.9,43.88
2026-05-06 05:00:00,S003,Facility 3,10,0,20.15,45.64
2026-05-06 05:00:00,S004,Facility 4,4,0,21.125,62.824999999999996
2026-05-06 05:00:00,S005,Facility 5,8,0,23.025,82.83333333333333
2026-05-06 05:00:00,S006,Facility 6,6,0,20.983333333333334,51.833333333333336
2026-05-06 05:00:00,S007,Facility 7,7,0,18.071428571428573,49.91428571428571
2026-05-06 05:00:00,S008,Facility 8,4,0,18.25,50.55
2026-05-06 05:00:00,S009,Facility 9,12,2,20.35833333333333,32.83
2026-05-06 05:00:00,S010,Facility 10,10,1,23.11,55.0
2026-05-06 05:00:00,S011,Facility 11,5,0,27.0,43.175
2026-05-06 05:00:00,S012,Facility 12,4,1,19.1,43.525000000000006
2026-05-06 05:00:00,S013,Facility 13,12,2,19.383333333333333,43.300000000000004
2026-05-06 05:00:00,S014,Facility 14,2,0,21.5,61.75
2026-05-06 06:00:00,S001,Facility 1,8,0,18.2,47.31428571428571
2026-05-06 06:00:00,S002,Facility 2,4,0,26.275,50.1
2026-05-06 06:00:00,S003,Facility 3,7,0,23.75714285714286,45.28333333333333
2026-05-06 06:00:00,S004,Facility 4,8,2,22.224999999999998,24.1375
2026-05-06 06:00:00,S005,Facility 5,3,0,23.03333333333333,54.666666666666664
2026-05-06 06:00:00,S006,Facility 6,6,0,19.883333333333336,53.46666666666667
2026-05-06 06:00:00,S007,Facility 7,5,1,19.28,65.82000000000001
2026-05-06 06:00:00,S008,Facility 8,3,0,23.333333333333332,28.833333333333332
2026-05-06 06:00:00,S009,Facility 9,12,0,22.2,57.025000000000006
2026-05-06 06:00:00,S010,Facility 10,12,1,21.166666666666668,58.68333333333333
2026-05-06 06:00:00,S011,Facility 11,10,1,22.93,74.04444444444444
2026-05-06 06:00:00,S012,Facility 12,7,0,18.599999999999998,45.12
2026-05-06 06:00:00,S013,Facility 13,7,1,17.25714285714286,70.08
2026-05-06 06:00:00,S014,Facility 14,9,1,21.82222222222222,57.022222222222226
2026-05-06 07:00:00,S001,Facility 1,9,2,20.266666666666666,39.333333333333336
2026-05-06 07:00:00,S002,Facility 2,2,0,15.45,25.849999999999998
2026-05-06 07:00:00,S003,Facility 3,6,1,20.966666666666665,61.760000000000005
2026-05-06 07:00:00,S004,Facility 4,3,0,18.866666666666664,74.23333333333333
2026-05-06 07:00:00,S005,Facility 5,3,0,25.2,29.366666666666664
2026-05-06 07:00:00,S006,Facility 6,3,1,19.666666666666668,56.4
2026-05-06 07:00:00,S007,Facility 7,6,0,19.433333333333334,71.52000000000001
2026-05-06 07:00:00,S008,Facility 8,7,1,24.728571428571428,58.55714285714286
2026-05-06 07:00:00,S009,Facility 9,12,1,21.849999999999998,46.349999999999994
2026-05-06 07:00:00,S010,Facility 10,4,0,20.35,47.5
2026-05-06 07:00:00,S011,Facility 11,6,1,25.633333333333336,33.92
2026-05-06 07:00:00,S012,Facility 12,9,1,20.41111111111111,56.266666666666666
2026-05-06 07:00:00,S013,Facility 13,5,0,23.22,60.17999999999999
2026-05-06 07:00:00,S014,Facility 14,4,1,24.925,48.35
2026-05-06 08:00:00,S001,Facility 1,8,1,19.9875,30.775000000000002
2026-05-06 08:00:00,S002,Facility 2,4,1,21.55,66.1
2026-05-06 08:00:00,S003,Facility 3,8,0,22.325000000000003,49.1
2026-05-06 08:00:00,S004,Facility 4,10,1,21.59,60.029999999999994
2026-05-06 08:00:00,S005,Facility 5,3,1,20.266666666666666,49.06666666666667
2026-05-06 08:00:00,S006,Facility 6,4,1,20.625,56.474999999999994
2026-05-06 08:00:00,S007,Facility 7,5,2,20.86,61.760000000000005
2026-05-06 08:00:00,S008,Facility 8,5,2,23.240000000000002,35.02
2026-05-06 08:00:00,S009,Facility 9,7,1,19.32857142857143,66.05
2026-05-06 08:00:00,S010,Facility 10,10,3,18.46,57.01111111111111
2026-05-06 08:00:00,S011,Facility 11,10,1,22.3,53.95555555555555
2026-05-06 08:00:00,S012,Facility 12,11,0,22.036363636363635,51.654545454545456
2026-05-06 08:00:00,S013,Facility 13,3,1,20.2,37.9
2026-05-06 08:00:00,S014,Facility 14,5,0,19.78,28.919999999999998
2026-05-06 09:00:00,S001,Facility 1,13,1,20.1,56.75
2026-05-06 09:00:00,S002,Facility 2,4,1,26.15,60.25
2026-05-06 09:00:00,S003,Facility 3,11,4,19.38181818181818,52.76666666666667
2026-05-06 09:00:00,S004,Facility 4,4,0,22.4,48.150000000000006
2026-05-06 09:00:00,S005,Facility 5,4,0,21.925,77.55
2026-05-06 09:00:00,S006,Facility 6,6,0,20.099999999999998,41.800000000000004
2026-05-06 09:00:00,S007,Facility 7,4,0,21.950000000000003,49.85
2026-05-06 09:00:00,S008,Facility 8,4,0,20.975,47.175
2026-05-06 09:00:00,S009,Facility 9,18,1,20.927777777777777,58.71176470588235
2026-05-06 09:00:00,S010,Facility 10,9,2,20.922222222222224,54.13333333333333
2026-05-06 09:00:00,S011,Facility 11,10,2,21.259999999999998,52.644444444444446
2026-05-06 09:00:00,S012,Facility 12,7,4,20.985714285714288,48.628571428571426
2026-05-06 09:00:00,S013,Facility 13,9,3,18.51111111111111,50.125
2026-05-06 09:00:00,S014,Facility 14,7,1,21.571428571428573,39.51428571428572
2026-05-06 10:00:00,S001,Facility 1,6,1,19.833333333333332,34.78333333333333
2026-05-06 10:00:00,S002,Facility 2,2,1,19.8,52.7
2026-05-06 10:00:00,S003,Facility 3,5,0,22.28,51.67999999999999
2026-05-06 10:00:00,S004,Facility 4,4,0,22.125,61.45
2026-05-06 10:00:00,S005,Facility 5,6,0,21.683333333333334,38.06666666666666
2026-05-06 10:00:00,S006,Facility 6,4,1,23.075,77.675
2026-05-06 10:00:00,S007,Facility 7,9,1,24.811111111111114,27.625
2026-05-06 10:00:00,S008,Facility 8,3,0,21.866666666666664,37.199999999999996
2026-05-06 10:00:00,S009,Facility 9,10,1,18.98,49.12
2026-05-06 10:00:00,S010,Facility 10,9,1,24.822222222222223,37.9
2026-05-06 10:00:00,S011,Facility 11,6,0,14.966666666666667,50.78333333333333
2026-05-06 10:00:00,S012,Facility 12,10,1,20.47,46.58
2026-05-06 10:00:00,S013,Facility 13,7,2,17.285714285714285,47.371428571428574
2026-05-06 10:00:00,S014,Facility 14,5,0,20.380000000000003,54.86
2026-05-06 11:00:00,S001,Facility 1,7,0,18.82857142857143,39.81666666666667
2026-05-06 11:00:00,S002,Facility 2,4,2,25.75,39.775
2026-05-06 11:00:00,S003,Facility 3,7,1,19.228571428571428,48.333333333333336
2026-05-06 11:00:00,S004,Facility 4,5,0,21.78,39.28
2026-05-06 11:00:00,S005,Facility 5,6,2,24.2,42.76666666666667
2026-05-06 11:00:00,S006,Facility 6,3,0,21.866666666666664,55.75
2026-05-06 11:00:00,S007,Facility 7,10,2,22.28,45.55555555555556
2026-05-06 11:00:00,S008,Facility 8,5,0,20.84,48.075
2026-05-06 11:00:00,S009,Facility 9,8,2,18.5875,47.75
2026-05-06 11:00:00,S010,Facility 10,4,2,20.95,73.66666666666667
2026-05-06 11:00:00,S011,Facility 11,6,1,21.216666666666665,30.850000000000005
2026-05-06 11:00:00,S012,Facility 12,1,1,13.0,23.8
2026-05-06 11:00:00,S013,Facility 13,3,0,19.233333333333334,34.93333333333333
2026-05-06 11:00:00,S014,Facility 14,8,0,19.9875,43.2625
2026-05-06 12:00:00,S001,Facility 1,9,0,20.77777777777778,41.975
2026-05-06 12:00:00,S002,Facility 2,6,0,22.116666666666664,48.51666666666667
2026-05-06 12:00:00,S003,Facility 3,10,0,23.31,55.5
2026-05-06 12:00:00,S004,Facility 4,8,0,23.0875,43.075
2026-05-06 12:00:00,S005,Facility 5,3,0,17.8,67.2
2026-05-06 12:00:00,S006,Facility 6,7,1,20.62857142857143,54.471428571428575
2026-05-06 12:00:00,S007,Facility 7,3,0,18.933333333333334,43.199999999999996
2026-05-06 12:00:00,S008,Facility 8,6,0,20.650000000000002,54.225
2026-05-06 12:00:00,S009,Facility 9,6,0,24.416666666666668,46.800000000000004
2026-05-06 12:00:00,S010,Facility 10,7,0,18.599999999999998,29.085714285714285
2026-05-06 12:00:00,S011,Facility 11,5,2,19.2,57.260000000000005
2026-05-06 12:00:00,S012,Facility 12,9,2,23.344444444444445,38.08571428571429
2026-05-06 12:00:00,S013,Facility 13,7,0,21.0,29.083333333333332
2026-05-06 12:00:00,S014,Facility 14,4,1,20.4,49.475
2026-05-06 13:00:00,S001,Facility 1,11,2,20.62727272727273,54.870000000000005
2026-05-06 13:00:00,S002,Facility 2,2,0,20.9,70.65
2026-05-06 13:00:00,S003,Facility 3,11,0,20.3,47.81818181818182
2026-05-06 13:00:00,S004,Facility 4,7,1,20.485714285714288,40.36666666666667
2026-05-06 13:00:00,S005,Facility 5,2,0,25.25,49.050000000000004
2026-05-06 13:00:00,S006,Facility 6,5,0,19.98,52.2
2026-05-06 13:00:00,S007,Facility 7,5,0,25.080000000000002,32.875
2026-05-06 13:00:00,S008,Facility 8,5,1,23.36,43.4
2026-05-06 13:00:00,S009,Facility 9,8,0,20.35,57.771428571428565
2026-05-06 13:00:00,S010,Facility 10,8,1,22.475,75.89999999999999
2026-05-06 13:00:00,S011,Facility 11,8,1,18.837500000000002,66.1
2026-05-06 13:00:00,S012,Facility 12,3,0,21.833333333333332,56.166666666666664
2026-05-06 13:00:00,S013,Facility 13,8,1,18.1625,48.41428571428571
2026-05-06 13:00:00,S014,Facility 14,6,2,20.716666666666665,68.01666666666667
2026-05-06 14:00:00,S001,Facility 1,11,2,20.599999999999998,33.59090909090909
2026-05-06 14:00:00,S002,Facility 2,3,0,17.333333333333332,23.4
2026-05-06 14:00:00,S003,Facility 3,7,0,23.557142857142857,44.48571428571428
2026-05-06 14:00:00,S004,Facility 4,9,1,21.51111111111111,53.637499999999996
2026-05-06 14:00:00,S005,Facility 5,1,0,16.4,65.9
2026-05-06 14:00:00,S006,Facility 6,7,0,19.085714285714285,49.028571428571425
2026-05-06 14:00:00,S007,Facility 7,3,0,17.266666666666666,91.94999999999999
2026-05-06 14:00:00,S008,Facility 8,6,0,21.433333333333334,59.25
2026-05-06 14:00:00,S009,Facility 9,9,1,21.355555555555554,73.42222222222222
2026-05-06 14:00:00,S010,Facility 10,6,0,18.933333333333334,49.083333333333336
2026-05-06 14:00:00,S011,Facility 11,5,0,23.6,42.05
2026-05-06 14:00:00,S012,Facility 12,6,1,20.2,73.97999999999999
2026-05-06 14:00:00,S013,Facility 13,3,1,16.733333333333334,44.36666666666667
2026-05-06 14:00:00,S014,Facility 14,13,1,19.146153846153847,46.0
2026-05-06 15:00:00,S001,Facility 1,9,2,18.922222222222224,51.971428571428575
2026-05-06 15:00:00,S002,Facility 2,3,0,24.03333333333333,50.13333333333333
2026-05-06 15:00:00,S003,Facility 3,7,2,19.771428571428572,42.2
2026-05-06 15:00:00,S004,Facility 4,11,1,20.71818181818182,42.8
2026-05-06 15:00:00,S005,Facility 5,7,2,18.657142857142855,49.9
2026-05-06 15:00:00,S006,Facility 6,7,2,20.099999999999998,54.11666666666667
2026-05-06 15:00:00,S007,Facility 7,4,1,22.25,55.375
2026-05-06 15:00:00,S008,Facility 8,5,0,18.86,56.480000000000004
2026-05-06 15:00:00,S009,Facility 9,12,1,22.875,53.38181818181818
2026-05-06 15:00:00,S010,Facility 10,9,0,21.455555555555556,42.922222222222224
2026-05-06 15:00:00,S011,Facility 11,6,2,16.233333333333334,68.72
2026-05-06 15:00:00,S012,Facility 12,6,0,19.900000000000002,59.61666666666667
2026-05-06 15:00:00,S013,Facility 13,4,1,18.1,35.825
2026-05-06 15:00:00,S014,Facility 14,6,0,16.933333333333334,39.05
2026-05-06 16:00:00,S001,Facility 1,6,1,18.883333333333336,50.325
2026-05-06 16:00:00,S002,Facility 2,4,2,21.674999999999997,45.0
2026-05-06 16:00:00,S003,Facility 3,9,1,19.88888888888889,49.275
2026-05-06 16:00:00,S004,Facility 4,6,0,18.733333333333334,53.0
2026-05-06 16:00:00,S005,Facility 5,3,2,23.833333333333332,54.4
2026-05-06 16:00:00,S006,Facility 6,8,1,21.1375,42.1375
2026-05-06 16:00:00,S007,Facility 7,4,1,19.025,50.475
2026-05-06 16:00:00,S008,Facility 8,5,0,19.66,39.5
2026-05-06 16:00:00,S009,Facility 9,9,1,22.833333333333332,41.25555555555556
2026-05-06 16:00:00,S010,Facility 10,6,0,21.833333333333332,58.06666666666666
2026-05-06 16:00:00,S011,Facility 11,7,1,24.442857142857143,43.28
2026-05-06 16:00:00,S012,Facility 12,11,0,19.227272727272727,52.71
2026-05-06 16:00:00,S013,Facility 13,9,0,21.055555555555557,58.86666666666666
2026-05-06 16:00:00,S014,Facility 14,5,1,17.2,44.76
2026-05-06 17:00:00,S001,Facility 1,10,1,19.39,56.71
2026-05-06 17:00:00,S002,Facility 2,6,0,25.05,20.64
2026-05-06 17:00:00,S003,Facility 3,9,5,21.822222222222223,51.728571428571435
2026-05-06 17:00:00,S004,Facility 4,6,1,18.833333333333332,62.25
2026-05-06 17:00:00,S005,Facility 5,3,0,17.3,44.63333333333333
2026-05-06 17:00:00,S006,Facility 6,2,0,21.85,73.8
2026-05-06 17:00:00,S007,Facility 7,3,1,19.5,40.833333333333336
2026-05-06 17:00:00,S008,Facility 8,3,0,17.166666666666668,40.7
2026-05-06 17:00:00,S009,Facility 9,8,1,23.0875,58.1
2026-05-06 17:00:00,S010,Facility 10,5,0,16.56,65.64
2026-05-06 17:00:00,S011,Facility 11,10,2,21.259999999999998,72.44444444444444
2026-05-06 17:00:00,S012,Facility 12,7,2,23.042857142857144,56.528571428571425
2026-05-06 17:00:00,S013,Facility 13,4,0,19.425,38.75
2026-05-06 17:00:00,S014,Facility 14,8,1,21.4875,40.8
2026-05-06 18:00:00,S001,Facility 1,11,1,21.69090909090909,71.60909090909091
2026-05-06 18:00:00,S002,Facility 2,5,2,21.8,44.73333333333333
2026-05-06 18:00:00,S003,Facility 3,14,2,22.62142857142857,29.61428571428571
2026-05-06 18:00:00,S004,Facility 4,4,0,22.4,60.275
2026-05-06 18:00:00,S005,Facility 5,4,0,27.5,30.525
2026-05-06 18:00:00,S006,Facility 6,3,0,16.666666666666668,50.43333333333334
2026-05-06 18:00:00,S007,Facility 7,8,1,24.6,67.72857142857143
2026-05-06 18:00:00,S008,Facility 8,2,1,15.45,0.4
2026-05-06 18:00:00,S009,Facility 9,12,3,23.108333333333334,46.1
2026-05-06 18:00:00,S010,Facility 10,9,0,22.48888888888889,46.43333333333333
2026-05-06 18:00:00,S011,Facility 11,9,1,22.744444444444444,37.25714285714286
2026-05-06 18:00:00,S012,Facility 12,8,0,21.112499999999997,55.48
2026-05-06 18:00:00,S013,Facility 13,4,0,24.25,34.0
2026-05-06 18:00:00,S014,Facility 14,8,0,18.65,65.85
2026-05-06 19:00:00,S001,Facility 1,13,2,17.853846153846153,53.62307692307692
2026-05-06 19:00:00,S002,Facility 2,10,2,21.86,47.91
2026-05-06 19:00:00,S003,Facility 3,3,0,15.6,26.0
2026-05-06 19:00:00,S004,Facility 4,5,1,17.36,63.760000000000005
2026-05-06 19:00:00,S005,Facility 5,5,1,22.759999999999998,66.03999999999999
2026-05-06 19:00:00,S006,Facility 6,7,1,22.900000000000002,39.471428571428575
2026-05-06 19:00:00,S007,Facility 7,6,1,18.983333333333334,44.56666666666666
2026-05-06 19:00:00,S008,Facility 8,4,1,23.525,83.75
2026-05-06 19:00:00,S009,Facility 9,3,0,19.233333333333334,41.63333333333333
2026-05-06 19:00:00,S010,Facility 10,6,1,23.266666666666666,62.720000000000006
2026-05-06 19:00:00,S011,Facility 11,3,2,23.066666666666666,40.36666666666667
2026-05-06 19:00:00,S012,Facility 12,5,1,22.419999999999998,49.54
2026-05-06 19:00:00,S013,Facility 13,6,1,20.533333333333335,39.4
2026-05-06 19:00:00,S014,Facility 14,5,1,25.619999999999997,52.36
2026-05-06 20:00:00,S001,Facility 1,10,0,20.580000000000002,50.67777777777778
2026-05-06 20:00:00,S002,Facility 2,1,0,16.3,37.0
2026-05-06 20:00:00,S003,Facility 3,11,2,22.681818181818183,54.83
2026-05-06 20:00:00,S004,Facility 4,7,0,21.114285714285717,62.43333333333333
2026-05-06 20:00:00,S005,Facility 5,5,0,19.96,50.2
2026-05-06 20:00:00,S006,Facility 6,3,0,20.96666666666667,10.5
2026-05-06 20:00:00,S007,Facility 7,3,1,19.733333333333334,22.233333333333334
2026-05-06 20:00:00,S008,Facility 8,6,0,20.900000000000002,54.56666666666666
2026-05-06 20:00:00,S009,Facility 9,10,1,21.5,60.870000000000005
2026-05-06 20:00:00,S010,Facility 10,10,2,22.57,42.97
2026-05-06 20:00:00,S011,Facility 11,7,0,26.5,39.42857142857143
2026-05-06 20:00:00,S012,Facility 12,4,0,19.1,48.75
2026-05-06 20:00:00,S013,Facility 13,5,3,20.06,33.3
2026-05-06 20:00:00,S014,Facility 14,5,0,21.4,50.9
2026-05-06 21:00:00,S001,Facility 1,11,0,18.80909090909091,51.34444444444445
2026-05-06 21:00:00,S002,Facility 2,5,1,23.44,61.775000000000006
2026-05-06 21:00:00,S003,Facility 3,11,3,21.59090909090909,47.67272727272727
2026-05-06 21:00:00,S004,Facility 4,7,0,22.24285714285714,41.6
2026-05-06 21:00:00,S005,Facility 5,7,1,23.571428571428573,55.27142857142858
2026-05-06 21:00:00,S006,Facility 6,4,2,24.5,19.833333333333332
2026-05-06 21:00:00,S007,Facility 7,6,2,20.633333333333333,47.68333333333333
2026-05-06 21:00:00,S008,Facility 8,6,1,25.166666666666668,49.78333333333333
2026-05-06 21:00:00,S009,Facility 9,6,1,18.25,65.31666666666666
2026-05-06 21:00:00,S010,Facility 10,7,2,20.185714285714287,49.285714285714285
2026-05-06 21:00:00,S011,Facility 11,5,0,19.14,51.32000000000001
2026-05-06 21:00:00,S012,Facility 12,3,1,23.566666666666666,32.36666666666667
2026-05-06 21:00:00,S013,Facility 13,9,0,19.944444444444443,32.41428571428572
2026-05-06 21:00:00,S014,Facility 14,7,1,22.12857142857143,38.24285714285714
2026-05-06 22:00:00,S001,Facility 1,11,1,20.70909090909091,54.84444444444445
2026-05-06 22:00:00,S002,Facility 2,4,0,21.575,82.425
2026-05-06 22:00:00,S003,Facility 3,12,0,22.71666666666667,42.29090909090909
2026-05-06 22:00:00,S004,Facility 4,4,1,21.625,52.775
2026-05-06 22:00:00,S005,Facility 5,3,0,19.133333333333336,48.666666666666664
2026-05-06 22:00:00,S006,Facility 6,5,3,18.34,52.5
2026-05-06 22:00:00,S007,Facility 7,3,0,25.566666666666666,82.83333333333333
